codigo_estacion,institucion,fuente,nombre,altura,latitud,longitud,codigo_cuenca,nombre_cuenca,codigo_sub_cuenca,nombre_sub_cuenca
8355001,DGA,dga_web,Rio Los Sauces En Las Balsas,0,-37.9667,-72.8333,83.0,Rio Bio-Bio,835.0,Rios Malleco Y Vergara
8356001,DGA,dga_web,Rio Rahue En Quebrada Culen,65,-37.9431,-72.8094,83.0,Rio Bio-Bio,835.0,Rios Malleco Y Vergara
8358001,DGA,dga_web,Rio Vergara En Tijeral,40,-37.7333,-72.6167,83.0,Rio Bio-Bio,835.0,Rios Malleco Y Vergara
8358002,DGA,dga_web,Angol (La Mona),113,-37.7794,-72.6372,83.0,Rio Bio-Bio,835.0,Rios Malleco Y Vergara
8358003,DGA,dga_web,El Vergel (Angol),75,-37.8172,-72.65,83.0,Rio Bio-Bio,835.0,Rios Malleco Y Vergara
8358004,DGA,dga_web,Poco A Poco,653,-37.88,-71.9867,83.0,Rio Bio-Bio,835.0,Rios Malleco Y Vergara
8358005,DGA,dga_web,Parque Nahuelbuta,1177,-37.8233,-72.9606,83.0,Rio Bio-Bio,835.0,Rios Malleco Y Vergara
8359001,DGA,dga_web,Rio Vergara En Nacimiento,0,-37.5,-72.65,83.0,Rio Bio-Bio,835.0,Rios Malleco Y Vergara
8362001,DGA,dga_web,Rio Nicodahue En Pichun,0,-37.4622,-72.7533,83.0,Rio Bio-Bio,836.0,Rio Bio-Bio Entre Rio Vergara Y Rio Laja
8364001,DGA,dga_web,Las Achiras,144,-37.3806,-72.3661,83.0,Rio Bio-Bio,836.0,Rio Bio-Bio Entre Rio Vergara Y Rio Laja
8366002,DGA,dga_web,Estero Quilque En Los Angeles,144,-37.4561,-72.3272,83.0,Rio Bio-Bio,836.0,Rio Bio-Bio Entre Rio Vergara Y Rio Laja
8367001,DGA,dga_web,Laja,53,-37.2772,-72.7164,83.0,Rio Bio-Bio,836.0,Rio Bio-Bio Entre Rio Vergara Y Rio Laja
8370006,DGA,dga_web,Canal Alto Polcura,1450,-37.2058,-71.2297,83.0,Rio Bio-Bio,837.0,Rio Laja Alto (Hasta Bajo Junta Rio Rucue)
8371001,DGA,dga_web,Canal De Descarga Central Antuco,0,-37.3167,-71.6667,83.0,Rio Bio-Bio,837.0,Rio Laja Alto (Hasta Bajo Junta Rio Rucue)
8372001,DGA,dga_web,Alto Mallines,1770,-37.1589,-71.2425,83.0,Rio Bio-Bio,837.0,Rio Laja Alto (Hasta Bajo Junta Rio Rucue)
8372002,DGA,dga_web,Rio Polcura En Cuatro Junta,1319,-37.1072,-71.2422,83.0,Rio Bio-Bio,837.0,Rio Laja Alto (Hasta Bajo Junta Rio Rucue)
8374002,DGA,dga_web,Canal De Descarga Central El Toro,0,-37.3656,-71.4786,83.0,Rio Bio-Bio,837.0,Rio Laja Alto (Hasta Bajo Junta Rio Rucue)
8375001,DGA,dga_web,Rio Polcura  A. Desc. Central El Toro,710,-37.3333,-71.5336,83.0,Rio Bio-Bio,837.0,Rio Laja Alto (Hasta Bajo Junta Rio Rucue)
8375002,DGA,dga_web,Canal Abanico En Km 049,890,-37.3344,-71.5336,83.0,Rio Bio-Bio,837.0,Rio Laja Alto (Hasta Bajo Junta Rio Rucue)
8375004,DGA,dga_web,Canal ZaÑArtu Despues Bocatoma Rio Laja,490,-37.3036,-71.6378,83.0,Rio Bio-Bio,837.0,Rio Laja Alto (Hasta Bajo Junta Rio Rucue)
8375005,DGA,dga_web,Canal Collao,490,-37.3022,-71.6467,83.0,Rio Bio-Bio,837.0,Rio Laja Alto (Hasta Bajo Junta Rio Rucue)
8375006,DGA,dga_web,Canal Mirrihue,500,-37.3256,-71.6489,83.0,Rio Bio-Bio,837.0,Rio Laja Alto (Hasta Bajo Junta Rio Rucue)
8376001,DGA,dga_web,Rio Rucue En Camino A Antuco,450,-37.34,-71.7942,83.0,Rio Bio-Bio,837.0,Rio Laja Alto (Hasta Bajo Junta Rio Rucue)
8380001,DGA,dga_web,Rio Laja En Tucapel,295,-37.2836,-71.9836,83.0,Rio Bio-Bio,838.0,Laja Bajo
8380002,DGA,dga_web,Canal Laja Camino A Tucapel,285,-37.3003,-71.9703,83.0,Rio Bio-Bio,839.0,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio
8380003,DGA,dga_web,Canal Siberia En Bocatoma (Rec.R.Laja),300,-37.2497,-72.0056,83.0,Rio Bio-Bio,839.0,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio
8380005,DGA,dga_web,Canal Laja-DiguillÍN,0,-37.3006,-71.9642,83.0,Rio Bio-Bio,839.0,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio
8380006,DGA,dga_web,Rio Laja En Tucapel 2,0,-37.2792,-71.9847,83.0,Rio Bio-Bio,839.0,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio
8381001,DGA,dga_web,Rio Laja En El Salto,97,-37.2167,-72.3833,83.0,Rio Bio-Bio,839.0,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio
8381002,DGA,dga_web,Rio Laja En Curanilahue,148,-37.1833,-72.3333,83.0,Rio Bio-Bio,839.0,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio
8381003,DGA,dga_web,Rio Laja Ag.Arr. Del Salto (Rec.R.Laja),140,-37.2119,-72.3242,83.0,Rio Bio-Bio,838.0,Laja Bajo
8381004,DGA,dga_web,Canal Batuco En Bocatoma (Rec.R.Laja),151,-37.1994,-72.3133,83.0,Rio Bio-Bio,839.0,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio
8381006,DGA,dga_web,Canal La Mancha En Bocatoma (Rec.Laja),153,-37.205,-72.325,83.0,Rio Bio-Bio,839.0,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio
8381007,DGA,dga_web,Estero Zanjon Seco A.J. Laja (Rec.Laja),149,-37.2092,-72.32,83.0,Rio Bio-Bio,839.0,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio
8381008,DGA,dga_web,Canal Duegnas En Bocatoma (Rec.Laja),133,-37.2067,-72.3769,83.0,Rio Bio-Bio,839.0,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio
8381009,DGA,dga_web,Canal Aguada En Bocatoma (Rec.R.Laja),133,-37.2078,-72.3747,83.0,Rio Bio-Bio,839.0,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio
8381010,DGA,dga_web,Rio Laja En Pte.Longitudinal (Rec.Laja),128,-37.2158,-72.3803,83.0,Rio Bio-Bio,839.0,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio
8381011,DGA,dga_web,Estero Batuco A.J. Laja (Rec.R.Laja),100,-37.2064,-72.4436,83.0,Rio Bio-Bio,839.0,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio
8382001,DGA,dga_web,Estero Cachapoal A.J. Laja (Rec.R.Laja),100,-37.2544,-72.4983,83.0,Rio Bio-Bio,839.0,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio
8382002,DGA,dga_web,Canal Quilales En Bocatoma (Rec.R.Laja),141,-37.2331,-72.365,83.0,Rio Bio-Bio,839.0,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio
8382003,DGA,dga_web,Canal Morales En Bocatoma (Rec.R.Laja),141,-37.2139,-72.3664,83.0,Rio Bio-Bio,839.0,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio
8382004,DGA,dga_web,Estero Caliboro A.J. Laja (Rec.R.Laja),106,-37.2444,-72.4786,83.0,Rio Bio-Bio,839.0,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio
8383001,DGA,dga_web,Rio Laja En Puente Perales,65,-37.2333,-72.5333,83.0,Rio Bio-Bio,839.0,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio
8383002,DGA,dga_web,Estero Potrerada A.J.Laja (Rec.R.Laja),85,-37.2256,-72.545,83.0,Rio Bio-Bio,839.0,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio
8385001,DGA,dga_web,Rio Claro En Camino Yumbel-Estacion,0,-37.1183,-72.545,83.0,Rio Bio-Bio,839.0,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio
8385002,DGA,dga_web,Rio Claro En Puente Claro,0,-37.2,-72.6167,83.0,Rio Bio-Bio,839.0,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio
8385003,DGA,dga_web,Rio Claro En Estac. Rio Claro (Rec.Laja),80,-37.2,-72.6158,83.0,Rio Bio-Bio,839.0,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio
8386001,DGA,dga_web,Rio Laja En San Rosendo,40,-37.2667,-72.7167,83.0,Rio Bio-Bio,839.0,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio
8386002,DGA,dga_web,Rio Laja En La Cantera (Rec.R.Laja),75,-37.2506,-72.6869,83.0,Rio Bio-Bio,839.0,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio
8393002,DGA,dga_web,Estero Hualqui En Desembocadura,30,-36.9825,-72.9414,83.0,Rio Bio-Bio,839.0,Rio Bio-Bio Bajo
8394001,DGA,dga_web,Rio Biobio En Desembocadura,16,-36.8386,-73.0619,83.0,Rio Bio-Bio,839.0,Rio Bio-Bio Bajo
8394006,DGA,dga_web,Cerro Verde,10,-36.8161,-73.0722,83.0,Rio Bio-Bio,839.0,Rio Bio-Bio Bajo
8410001,DGA,dga_web,Concepcion Dga.,28,-36.8333,-73.1,84.0,Costeras E Islas Entre Rios Bio-Bio Y Carampangue,841.0,Costeras Entre Rio Bio-Bio Y Rio Manco
8410002,DGA,dga_web,Concepcion Edif. Mop,30,-36.8172,-73.0333,84.0,Costeras E Islas Entre Rios Bio-Bio Y Carampangue,841.0,Costeras Entre Rio Bio-Bio Y Rio Manco
8430001,DGA,dga_web,Rio Laraquete En El Cajon,15,-37.1667,-73.1667,84.0,Costeras E Islas Entre Rios Bio-Bio Y Carampangue,843.0,Costeras Entre R Laraquete (Incl) Y R Carampangue
8520000,DGA,dga_web,Caranpangue,10,-37.2553,-73.2431,85.0,Rio Carampangue,852.0,Rio Lia
8530001,DGA,dga_web,Rio Carampangue En Carampangue,3,-37.25,-73.2667,85.0,Rio Carampangue,853.0,Rio Carampangue Entre Arriba E. Colico Y Desemboca
8700001,DGA,dga_web,Curanilahue,146,-37.485,-73.3317,87.0,Rio Lebu,870.0,Rio Curanilahue
8700002,DGA,dga_web,Rio Curanilahue En Curanilahue,149,-37.4833,-73.3369,87.0,Rio Lebu,870.0,Rio Curanilahue
8700003,DGA,dga_web,Estero Plegarias Antes De Jta Rio Curanilahue,149,-37.4878,-73.3442,87.0,Rio Lebu,870.0,Rio Curanilahue
8720001,DGA,dga_web,Rio Lebu En Las Corrientes (En Los Alamos),60,-37.6833,-73.35,87.0,Rio Lebu,872.0,Rio Lebu Bajo Jta  Curanilahue-Pilpilco Y Desemb.
8820001,DGA,dga_web,Rio Caramavida En Caramavida,15,-37.6,-73.4833,88.0,Costeras Lebu-Paicavi,882.0,Rio Paicavi
8821001,DGA,dga_web,Rio Cayucupil En Cayucupil,47,-37.8167,-73.25,88.0,Costeras Lebu-Paicavi,882.0,Rio Paicavi
8821002,DGA,dga_web,Rio Butamalal En Butamalal,51,-37.8167,-73.25,88.0,Costeras Lebu-Paicavi,882.0,Rio Paicavi
8821003,DGA,dga_web,Rio Reputo En Reputo,53,-37.8167,-73.3667,88.0,Costeras Lebu-Paicavi,882.0,Rio Paicavi
8821005,DGA,dga_web,Caete,78,-37.7983,-73.3914,88.0,Costeras Lebu-Paicavi,882.0,Rio Paicavi
8821006,DGA,dga_web,Rio Leiva En Puente Camino A Contulmo,48,-37.8131,-73.3922,88.0,Costeras Lebu-Paicavi,882.0,Rio Paicavi
8822001,DGA,dga_web,Rio Tucapel En Cagnete,20,-37.8,-73.4,88.0,Costeras Lebu-Paicavi,882.0,Rio Paicavi
8822002,DGA,dga_web,Rio Elicura En Puente Elicura,25,-37.9333,-73.2167,88.0,Costeras Lebu-Paicavi,882.0,Rio Paicavi
8822008,DGA,dga_web,Contulmo,41,-38.0186,-73.23,88.0,Costeras Lebu-Paicavi,882.0,Rio Paicavi
8910001,DGA,dga_web,Rio Lleu-Lleu En Desague Lago Lleu-Lleu,10,-38.1167,-73.4,101.0,Costeras E Islas Entre R. Paicavi Y Limite Reg.,1012.0,Rio Lleu Lleu
8930000,DGA,dga_web,Tirua,10,-38.3433,-73.4922,89.0,Costeras E Islas Entre R.Paicavi Y Limite Region,893.0,Rio Tirua
9101001,DGA,dga_web,Rio Puren En Tranaman,90,-38.0333,-73.0167,91.0,Rio Imperial,910.0,Rio Lumaco
9101002,DGA,dga_web,Rio Puren En Puren,0,-38.0128,-73.0425,91.0,Rio Imperial,910.0,Rio Lumaco
9101003,DGA,dga_web,Tranaman,78,-38.0214,-73.0067,91.0,Rio Imperial,910.0,Rio Lumaco
9102001,DGA,dga_web,Rio Lumaco En Lumaco,70,-38.15,-72.9,91.0,Rio Imperial,910.0,Rio Lumaco
9102002,DGA,dga_web,Rio Lumaco En San Gerardo,75,-38.0833,-72.8833,91.0,Rio Imperial,910.0,Rio Lumaco
9102003,DGA,dga_web,Lumaco,60,-38.1636,-72.9039,91.0,Rio Imperial,910.0,Rio Lumaco
9103001,DGA,dga_web,Rio Lumaco En Chanco,65,-38.25,-72.9333,91.0,Rio Imperial,910.0,Rio Lumaco
9104001,DGA,dga_web,Rio Traiguen En Victoria,350,-38.2167,-72.3167,91.0,Rio Imperial,910.0,Rio Lumaco
9104002,DGA,dga_web,Rio Dumo En Santa Ana,300,-38.15,-72.3,91.0,Rio Imperial,910.0,Rio Lumaco
9104003,DGA,dga_web,Las Mercedes (Victoria),421,-38.2461,-72.2289,91.0,Rio Imperial,910.0,Rio Lumaco
9105001,DGA,dga_web,Rio Traiguen En Traiguen,169,-38.25,-72.6667,91.0,Rio Imperial,910.0,Rio Lumaco
9105002,DGA,dga_web,Traiguen,234,-38.2561,-72.6536,91.0,Rio Imperial,910.0,Rio Lumaco
9106001,DGA,dga_web,Rio Quino En Longitudinal,450,-38.3,-72.3833,91.0,Rio Imperial,910.0,Rio Lumaco
9107001,DGA,dga_web,Estero Chufquen En Chufquen,158,-38.3,-72.6667,91.0,Rio Imperial,910.0,Rio Lumaco
9107002,DGA,dga_web,Estero Chanco Camino Curacautin,300,-38.2667,-72.25,91.0,Rio Imperial,910.0,Rio Lumaco
9111001,DGA,dga_web,Rio Quillen En Longitudinal,278,-38.45,-72.4333,91.0,Rio Imperial,911.0,Rio Chol Chol
9111002,DGA,dga_web,Quillen,285,-38.4642,-72.3867,91.0,Rio Imperial,911.0,R.  Chol Chol
9112000,DGA,dga_web,Perquenco,290,-38.4211,-72.3775,91.0,Rio Imperial,911.0,R.  Chol Chol
9113001,DGA,dga_web,Rio Quillen En Galvarino,140,-38.4,-72.7833,91.0,Rio Imperial,911.0,Rio Chol Chol
9113003,DGA,dga_web,Galvarino,40,-38.4133,-72.7772,91.0,Rio Imperial,911.0,R.  Chol Chol
9114001,DGA,dga_web,La Cabaa,625,-38.4942,-73.2408,91.0,Rio Imperial,911.0,R.  Chol Chol
9116001,DGA,dga_web,Rio Cholchol En Cholchol,20,-38.6081,-72.8478,91.0,Rio Imperial,911.0,R.  Chol Chol
9116002,DGA,dga_web,Cholchol,20,-38.6039,-72.8456,91.0,Rio Imperial,911.0,R.  Chol Chol
9118001,DGA,dga_web,Rio Cholchol En Nueva Imperial,20,-38.7333,-72.95,91.0,Rio Imperial,911.0,Rio Chol Chol
9120002,DGA,dga_web,Manzanar,790,-38.4631,-71.6992,91.0,Rio Imperial,912.0,Cautin Alto (Hasta Antes Junta R. Quepe)
9120003,DGA,dga_web,Malalcahuello,950,-38.4703,-71.5753,91.0,Rio Imperial,912.0,Cautin Alto (Hasta Antes Junta R. Quepe)
9122001,DGA,dga_web,Curacautin,535,-38.4475,-71.8961,91.0,Rio Imperial,912.0,Cautin Alto (Hasta Antes Junta R. Quepe)
9122002,DGA,dga_web,Rio Blanco En Curacautin,405,-38.4508,-71.8658,91.0,Rio Imperial,912.0,Rio Cautin Alto (Hasta Antes Junta Rio Quepe)
9122003,DGA,dga_web,Tolhuaca,1350,-38.2358,-71.7197,91.0,Rio Imperial,912.0,Cautin Alto (Hasta Antes Junta R. Quepe)
9123001,DGA,dga_web,Rio Cautin En Rari-Ruca,425,-38.4303,-72.0106,91.0,Rio Imperial,912.0,Cautin Alto (Hasta Antes Junta R. Quepe)
9123002,DGA,dga_web,Rari-Ruca,440,-38.425,-72.0106,91.0,Rio Imperial,912.0,Cautin Alto (Hasta Antes Junta R. Quepe)
9124001,DGA,dga_web,Lautaro,200,-38.5186,-72.4522,91.0,Rio Imperial,912.0,Cautin Alto (Hasta Antes Junta R. Quepe)
9126001,DGA,dga_web,Rio Collin En Codahue,250,-38.5775,-72.1861,91.0,Rio Imperial,912.0,Rio Cautin Alto (Hasta Antes Junta Rio Quepe)
9127001,DGA,dga_web,Rio Muco En Puente Muco,250,-38.6167,-72.4167,91.0,Rio Imperial,912.0,Rio Cautin Alto (Hasta Antes Junta Rio Quepe)
9129001,DGA,dga_web,Rio Cautin En Temuco,113,-38.7333,-72.6,91.0,Rio Imperial,912.0,Rio Cautin Alto (Hasta Antes Junta Rio Quepe)
9129002,DGA,dga_web,Rio Cautin En Cajon,130,-38.6867,-72.5028,91.0,Rio Imperial,912.0,Cautin Alto (Hasta Antes Junta R. Quepe)
9129004,DGA,dga_web,Cerro Ielol,175,-38.7283,-72.5928,91.0,Rio Imperial,912.0,Cautin Alto (Hasta Antes Junta R. Quepe)
9129005,DGA,dga_web,Pueblo Nuevo (Temuco),119,-38.7128,-72.5558,91.0,Rio Imperial,912.0,Cautin Alto (Hasta Antes Junta R. Quepe)
9129006,DGA,dga_web,Temuco Centro,122,-38.7425,-72.59,91.0,Rio Imperial,912.0,Cautin Alto (Hasta Antes Junta R. Quepe)
9129009,DGA,dga_web,Estero Botrolhue En Labranza,64,-38.7639,-72.7542,91.0,Rio Imperial,912.0,Rio Cautin Alto (Hasta Antes Junta Rio Quepe)
9130001,DGA,dga_web,Cherquenco,500,-38.6839,-72.0,91.0,Rio Imperial,913.0,Rio Quepe
9131001,DGA,dga_web,Rio Quepe En Vilcun,292,-38.6833,-72.2333,91.0,Rio Imperial,913.0,Rio Quepe
9131002,DGA,dga_web,Vilcun,290,-38.6672,-72.2339,91.0,Rio Imperial,913.0,Rio Quepe
9134001,DGA,dga_web,Rio Huichahue En Faja 24000,150,-38.85,-72.3333,91.0,Rio Imperial,913.0,Rio Quepe
9135001,DGA,dga_web,Rio Quepe En Quepe,80,-38.85,-72.6167,91.0,Rio Imperial,913.0,Rio Quepe
9135002,DGA,dga_web,Freire,100,-38.9553,-72.6206,91.0,Rio Imperial,913.0,Rio Quepe
9135003,DGA,dga_web,Freire Sendos,100,-38.9592,-72.6083,91.0,Rio Imperial,913.0,Rio Quepe
9135004,DGA,dga_web,Freire Campamento Fiscal,100,-38.9667,-72.6264,91.0,Rio Imperial,913.0,Rio Quepe
9140001,DGA,dga_web,Rio Cautin En Almagro,20,-38.78,-72.9469,91.0,Rio Imperial,914.0,Rio Cautin Entre Rio Quepe Y Rio Chol-Chol
9140002,DGA,dga_web,Almagro,20,-38.7775,-72.9506,91.0,Rio Imperial,914.0,Rio Cautin Entre Rio Quepe Y Rio Chol-Chol
9151001,DGA,dga_web,Carahue,77,-38.7128,-73.1475,91.0,Rio Imperial,915.0,Rio Imperial
9153001,DGA,dga_web,Puerto Saavedra,5,-38.7886,-73.3936,91.0,Rio Imperial,915.0,Rio Imperial
9400000,DGA,dga_web,Rio Truful En Camino Internacional,520,-38.8444,-71.6536,94.0,Rio Tolten,940.0,Rio Allipen
9401001,DGA,dga_web,Tricauco,520,-38.8506,-71.55,94.0,Rio Tolten,940.0,Rio Allipen
9402001,DGA,dga_web,Rio Allipen En Melipeuco,450,-38.8653,-71.7336,94.0,Rio Tolten,940.0,Rio Allipen
9402002,DGA,dga_web,Estero Melipeuco,1000,-38.85,-71.7667,94.0,Rio Tolten,940.0,Rio Allipen
9403001,DGA,dga_web,Cunco,380,-38.9269,-72.0125,94.0,Rio Tolten,940.0,Rio Allipen
9404001,DGA,dga_web,Rio Allipen En Los Laureles,190,-38.9833,-72.2333,94.0,Rio Tolten,940.0,Rio Allipen
9404002,DGA,dga_web,Los Laureles,260,-38.9586,-72.2006,94.0,Rio Tolten,940.0,Rio Allipen
9404003,DGA,dga_web,Quecheregua,360,-39.0006,-72.0667,94.0,Rio Tolten,940.0,Rio Allipen
9405001,DGA,dga_web,Rio Curaco En Colico,250,-39.0333,-72.0833,94.0,Rio Tolten,940.0,Rio Allipen
9406001,DGA,dga_web,Rio Allipen En Allipen,100,-39.0167,-72.5167,94.0,Rio Tolten,940.0,Rio Allipen
9412001,DGA,dga_web,Rio Trancura En Curarrehue,400,-39.36,-71.5808,94.0,Rio Tolten,941.0,Rio Pucon
9412002,DGA,dga_web,Curarrehue,420,-39.3581,-71.5744,94.0,Rio Tolten,941.0,Rio Pucon
9412003,DGA,dga_web,Puesco (Aduana),620,-39.5192,-71.5478,94.0,Rio Tolten,941.0,Rio Pucon
9414001,DGA,dga_web,Rio Trancura Antes Rio Llafenco,386,-39.3333,-71.7667,94.0,Rio Tolten,941.0,Rio Pucon
9414002,DGA,dga_web,Llafenco,360,-39.3314,-71.8083,94.0,Rio Tolten,941.0,Rio Pucon
9416001,DGA,dga_web,Rio Liucura En Liucura,402,-39.2561,-71.8244,94.0,Rio Tolten,941.0,Rio Pucon
9416002,DGA,dga_web,Lago Tinquilco,850,-39.1667,-71.7231,94.0,Rio Tolten,941.0,Rio Pucon
9417001,DGA,dga_web,Lago Caburgua,480,-39.2,-71.8089,94.0,Rio Tolten,941.0,Rio Pucon
9417002,DGA,dga_web,Ojos Del Caburgua,300,-39.2367,-71.8356,94.0,Rio Tolten,941.0,Rio Pucon
9420001,DGA,dga_web,Rio Tolten En Villarica,250,-39.2667,-72.2333,94.0,Rio Tolten,942.0,Lago Villarica Y Rio Tolten Alto (Antes  Allipen)
9420002,DGA,dga_web,Pucon,230,-39.2753,-71.9503,94.0,Rio Tolten,942.0,Lago Villarica Y Tolten Alto
9420003,DGA,dga_web,Villarrica,210,-39.215,-72.2917,94.0,Rio Tolten,942.0,Lago Villarica Y Tolten Alto
9420004,DGA,dga_web,Chanlelfu,345,-39.4875,-72.2339,94.0,Rio Tolten,942.0,Lago Villarica Y Tolten Alto
9421001,DGA,dga_web,La Cascada,250,-39.3006,-71.9333,94.0,Rio Tolten,942.0,Lago Villarica Y Tolten Alto
9422001,DGA,dga_web,Rio Pedregoso En Santa Filomena,325,-39.1667,-72.1333,94.0,Rio Tolten,942.0,Lago Villarica Y Rio Tolten Alto (Antes  Allipen)
9423001,DGA,dga_web,Rio Tolten En Coipue,200,-39.1,-72.3833,94.0,Rio Tolten,942.0,Lago Villarica Y Rio Tolten Alto (Antes  Allipen)
9430001,DGA,dga_web,Rio Tolten En Pitrufquen,0,-38.9667,-72.6333,94.0,Rio Tolten,943.0,Rio Tolten Bajo (Bajo Jta Allipen-Donguil Y Desem)
9433001,DGA,dga_web,Rio Puyehue En Quitratue,90,-39.15,-72.6667,94.0,Rio Tolten,943.0,Rio Tolten Bajo (Bajo Jta Allipen-Donguil Y Desem)
9433002,DGA,dga_web,Estero Puyehue En Lastarria,98,-39.225,-72.6667,94.0,Rio Tolten,943.0,Rio Tolten Bajo (Bajo Jta Allipen-Donguil Y Desem)
9433003,DGA,dga_web,Quitratue,90,-39.1506,-72.6503,94.0,Rio Tolten,943.0,Tolten Bajo
9434001,DGA,dga_web,Rio Donguil En Gorbea,85,-39.1,-72.6833,94.0,Rio Tolten,943.0,Rio Tolten Bajo (Bajo Jta Allipen-Donguil Y Desem)
9436001,DGA,dga_web,Rio Mahuidanche En Santa Ana,50,-39.0833,-72.9333,94.0,Rio Tolten,943.0,Rio Tolten Bajo (Bajo Jta Allipen-Donguil Y Desem)
9437001,DGA,dga_web,Rio Tolten En Huilo,26,-39.0167,-73.1,94.0,Rio Tolten,943.0,Rio Tolten Bajo (Bajo Jta Allipen-Donguil Y Desem)
9437002,DGA,dga_web,Rio Tolten En Teodoro Schmidt,15,-39.0144,-73.0828,94.0,Rio Tolten,943.0,Tolten Bajo
9438001,DGA,dga_web,Teodoro Schmitd,13,-39.0278,-73.0781,94.0,Rio Tolten,943.0,Tolten Bajo
9439001,DGA,dga_web,Tolten,5,-39.2006,-73.2003,94.0,Rio Tolten,943.0,Tolten Bajo
950001,DMC,dmc_merge,Eduardo Frei Montalva Antartica,1,-62.1997,-58.9642,-1.0,No Disponible,-1.0,No Disponible
AR000000008,GHCN,ghcn_ftp,Curuzu Cuatia Aero,70,-29.783,-57.983,,,,
AR000000011,GHCN,ghcn_ftp,Monte Caseros Aero,53,-30.267,-57.65,,,,
AR000087007,GHCN,ghcn_ftp,La Quiaca Observato,3479,-22.1,-65.6,,,,
AR000087065,GHCN,ghcn_ftp,Rivadavia,205,-24.167,-62.9,,,,
AR000087078,GHCN,ghcn_ftp,Las Lomitas,130,-24.7,-60.583,,,,
AR000087129,GHCN,ghcn_ftp,Santiago Del Estero,200,-27.767,-64.3,,,,
AR000087155,GHCN,ghcn_ftp,Resistencia Aero,53,-27.45,-59.05,,,,
AR000087217,GHCN,ghcn_ftp,La Rioja Aero.,438,-29.383000000000006,-66.817,,,,
AR000087257,GHCN,ghcn_ftp,Ceres Aero,88,-29.883000000000006,-61.95,,,,
AR000087270,GHCN,ghcn_ftp,Reconquista Aero,53,-29.183000000000003,-59.7,,,,
AR000087344,GHCN,ghcn_ftp,Cordoba Aero,489,-31.317,-64.217,,,,
AR000087374,GHCN,ghcn_ftp,Parana Aero,74,-31.783,-60.483,,,,
AR000087418,GHCN,ghcn_ftp,Mendoza Aero,704,-32.833,-68.783,,,,
AR000087534,GHCN,ghcn_ftp,Laboulaye Aero,137,-34.133,-63.367,,,,
AR000087623,GHCN,ghcn_ftp,Santa Rosa Aero,192,-36.567,-64.266,,,,
AR000087692,GHCN,ghcn_ftp,Mar Del Plata Aero,22,-37.933,-57.583,,,,
AR000087715,GHCN,ghcn_ftp,Neuquen Aero,273,-38.95,-68.133,,,,
AR000087803,GHCN,ghcn_ftp,Esquel Aero,799,-42.933,-71.15,,,,
AR000087828,GHCN,ghcn_ftp,Trelew Aero,43,-43.2,-65.266,,,,
AR000087860,GHCN,ghcn_ftp,Comodoro Rivadavia,58,-45.783,-67.5,,,,
AR000087925,GHCN,ghcn_ftp,Rio Gallegos Aero,19,-51.617,-69.283,,,,
AR000870470,GHCN,ghcn_ftp,Salta Aero,1246,-24.85,-65.483,,,,
AR000873050,GHCN,ghcn_ftp,Jachal,1175,-30.25,-68.75,,,,
AR000875440,GHCN,ghcn_ftp,Pehuajo Aero,85,-35.867,-61.9,,,,
AR000875850,GHCN,ghcn_ftp,Buenos Aires Observ,25,-34.583,-58.483,,,,
AR000877500,GHCN,ghcn_ftp,Bahia Blanca Aero,75,-38.733,-62.167,,,,
ARM00087016,GHCN,ghcn_ftp,Oran,356,-23.153,-64.329,,,,
ARM00087022,GHCN,ghcn_ftp,General Enrique Mosconi Tarta,449,-22.62,-63.794,,,,
ARM00087046,GHCN,ghcn_ftp,Jujuy,920,-24.393,-65.098,,,,
